popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
25.2,9056,False,/fsoTLnUXEUTNuVCBxAJMY0HPPd.jpg,152601,False,/4f4tWe6uhwtuKMygfIAytR2W0pj.jpg,en,Her,"[18, 878, 10749]",Her,7.9,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",2013-12-18
25.135,11651,False,/rXMWOZiCt6eMX22jWuTOSdQ98bY.jpg,381288,False,/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg,en,Split,"[27, 53]",Split,7.3,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",2017-01-19
25.102,7410,False,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,332562,False,/mnDvPokXpvsdPcWSjNRPhiiLOKu.jpg,en,A Star Is Born,"[18, 10402, 10749]",A Star Is Born,7.5,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",2018-10-03
24.958,5482,False,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,490132,False,/78PjwaykLY2QqhMfWRDvmfbC6EV.jpg,en,Green Book,"[35, 18]",Green Book,8.3,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",2018-11-16
24.736,1844,False,/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,504608,False,/sZZJ42GrWKxSOfcrpI2TSFQa0AQ.jpg,en,Rocketman,[18],Rocketman,7.4,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",2019-05-22
24.189,2020,False,/b03zZZTE17iH6klsInFOlrgfYRN.jpg,238615,False,/xB92CSLn0w40ZoRGwfpkw9bbBMp.jpg,en,Self/less,"[9648, 878, 53]",Self/less,6.3,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,2015-07-10
23.927,1046,False,/vOl6shtL0wknjaIs6JdKCpcHvg8.jpg,567609,False,/ubqaGfwYxZMaTEVfhPghF87tzYm.jpg,en,Ready or Not,"[35, 27, 9648, 53]",Ready or Not,6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,2019-08-21
23.545,3334,False,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,424783,False,/hMANgfPHR1tRObNp2oPiOi9mMlz.jpg,en,Bumblebee,"[28, 12, 878]",Bumblebee,6.5,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",2018-12-15
23.483,1716,False,/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg,157433,False,/dpJq6trUDOutSPSLrFdROPmzaVn.jpg,en,Pet Sematary,"[27, 53]",Pet Sematary,5.8,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",2019-04-04
23.451,3421,False,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,439079,False,/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg,en,The Nun,"[27, 9648, 53]",The Nun,5.6,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.",2018-09-05
23.106,2491,False,/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,428078,False,/rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg,en,Mortal Engines,"[12, 14]",Mortal Engines,6.1,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",2018-11-27
22.977,14889,False,/e1mjopzAS2KNsvpbpahQ1a6SkSn.jpg,297761,False,/ndlQ2Cuc3cjTL7lTynw6I4boP4S.jpg,en,Suicide Squad,"[28, 12, 80, 14, 878]",Suicide Squad,5.9,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",2016-08-03
22.911,4810,False,/eSVtBB2PVFbQiFWC7CQi3EjIZnn.jpg,335797,False,/fxDXp8un4qNY9b1dLd7SH6CKzC.jpg,en,Sing,"[16, 35, 18, 10751]",Sing,7.0,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,2016-11-23
22.548,3411,False,/ux2dU1jQ2ACIMShzB3yP93Udpzc.jpg,458723,False,/18qxSxzAUs7UjZ3dKCkxAOv0yb1.jpg,en,Us,"[53, 27, 9648]",Us,7.0,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",2019-03-14
22.394,2468,False,/9yOnWCvpNr6RRhc4zhJdVqR7GKw.jpg,257445,False,/itouI22hCgvU4psqC9DuwAOYuL2.jpg,en,Goosebumps,"[12, 35, 27]",Goosebumps,6.2,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",2015-08-05
22.38,3105,False,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,369972,False,/jrudoaXcoLyHRPdolyOGemXgPEs.jpg,en,First Man,"[36, 18]",First Man,7.1,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",2018-10-11
22.295,3696,False,/ifzddUhnsTf1h6guBUKBlDwuS1t.jpg,364,False,/reQewz6KndV7Js2mfLfaaX8Rj0T.jpg,en,Batman Returns,"[28, 14]",Batman Returns,6.8,"Having defeated the Joker, Batman now faces the Penguin—a warped and deformed individual who is intent on being accepted into Gotham society, with the help of Max Schreck, a crooked businessman, whom he coerces into helping him run for the position of Mayor of Gotham, while they both attempt to frame Batman in a different light. Batman must attempt to clear his name, all while also deciding just what must be done with the mysterious Catwoman slinking about.",1992-06-19
22.114,2488,False,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,346910,False,/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,en,The Predator,"[28, 12, 35, 27, 878, 53]",The Predator,5.3,"When a kid accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled female scientist can prevent the end of the human race.",2018-09-05
22.083,2101,False,/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,479455,False,/enNSnMYj78ihLmiWrB4K6ymv9ux.jpg,en,Men in Black: International,"[35, 878]",Men in Black: International,5.9,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",2019-06-12
21.981,4580,False,/jcvJ2xcVWU9Wh0hZAxcs103s8nN.jpg,28,False,/oh9MdyIu333sC1biBeEgPqgSpVW.jpg,en,Apocalypse Now,"[18, 10752]",Apocalypse Now,8.3,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",1979-08-15
21.923,4435,False,/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg,268,False,/2blmxp2pr4BhwQr74AdCfwgfMOb.jpg,en,Batman,"[28, 14]",Batman,7.2,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.",1989-06-23
21.87,1278,False,/hXgmWPd1SuujRZ4QnKLzrj79PAw.jpg,438650,False,/aiM3XxYE2JvW1vJ4AC6cI1RjAoT.jpg,en,Cold Pursuit,[28],Cold Pursuit,5.4,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",2019-02-07
21.775,3267,False,/MZFPacfKzgisnPoJIPEFZUXBBT.jpg,140300,False,/eHWmEUP4fa7h1Fe7TXfTL7ncDl8.jpg,en,Kung Fu Panda 3,"[28, 12, 16, 35, 10751]",Kung Fu Panda 3,6.7,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",2016-01-23
21.057,2392,False,/b4sAWNIbfXw4WTdc1wiVRBk2Vko.jpg,813,False,/tFPvOmz0uNmfp1sq2ebYAeUCLQ4.jpg,en,Airplane!,[35],Airplane!,7.3,"Alcoholic pilot, Ted Striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. Food poisoning decimates the passengers and crew, leaving it up to Striker to land the plane with the help of a glue-sniffing air traffic controller and Striker's vengeful former Air Force captain, who must both talk him down.",1980-07-02
20.982,5402,False,/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,339846,False,/6QmX2BDVr1hIOIPHqnxvp1C1ZZp.jpg,en,Baywatch,"[28, 35]",Baywatch,6.1,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",2017-05-12
20.95,3633,False,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,335988,False,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,en,Transformers: The Last Knight,"[28, 12, 878, 53]",Transformers: The Last Knight,6.0,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",2017-06-16
20.769,2405,False,/A7XkpLfNH0El2yyDLc4b0KLAKvE.jpg,329996,False,/5tFt6iuGnKapHl5tw0X0cKcnuVo.jpg,en,Dumbo,"[12, 14, 10751]",Dumbo,6.6,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",2019-03-27
20.65,1120,False,/9kOtMOUa5HrOiIG2Z9Anv7M8AbY.jpg,511987,False,/yG0iksOxpsbZo3fwAGRxpxHQTcZ.jpg,en,Crawl,"[28, 18, 27, 53]",Crawl,6.1,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",2019-07-11
20.549,1179,False,/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg,551332,False,/mHz65gYQ3SmkQH3GKWSKWUkK5zW.jpg,en,The Two Popes,"[35, 18, 36]",The Two Popes,7.7,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",2019-11-27
20.452,1280,False,/sJWwkYc9ajwnPRSkqj8Aue5JbKz.jpg,531309,False,/j3w3lT3ABvJsVE3byNOMCYmnGMB.jpg,en,Brightburn,"[27, 878, 53]",Brightburn,5.8,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",2019-05-09
19.694,2500,False,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,537915,False,/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg,en,After,"[18, 10749]",After,6.1,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",2019-04-11
19.641,9161,False,/yPisjyLweCl1tbgwgtzBCNCBle.jpg,424,False,/cTNYRUTXkBgPH3wP3kmPUB5U6dA.jpg,en,Schindler's List,"[18, 36, 10752]",Schindler's List,8.6,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,1993-11-30
19.572,5645,False,/szVwkB4H5yyOJBVuQ432b9boO0N.jpg,124905,False,/2WKcxQbTVkLUgoS5kPnHlecbj02.jpg,en,Godzilla,"[28, 18, 878]",Godzilla,6.1,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",2014-05-14
19.525,1417,False,/1rjaRIAqFPQNnMtqSMLtg0VEABi.jpg,515195,False,/rLBkg55NUSwFjPjVYHOXyQc0hAL.jpg,en,Yesterday,"[35, 14, 10749]",Yesterday,6.7,"Jack Malik is a struggling singer-songwriter in an English seaside town whose dreams of fame are rapidly fading, despite the fierce devotion and support of his childhood best friend, Ellie. After a freak bus accident during a mysterious global blackout, Jack wakes up to discover that he's the only person on Earth who can remember The Beatles.",2019-06-27
19.459,6280,False,/zr2p353wrd6j3wjLgDT4TcaestB.jpg,111,False,/51fjuzYoJKvGW43j32nBpWW6Tm1.jpg,en,Scarface,"[28, 80, 18, 53]",Scarface,8.1,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",1983-12-08
19.378,3307,False,/yUzQ4r3q1Dy0bUAkMvUIwf0rPpR.jpg,855,False,/7u2p0VxnhVMHzfSnxiwz5iD3EP7.jpg,en,Black Hawk Down,"[28, 36, 10752]",Black Hawk Down,7.3,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",2001-12-28
